timestamp,temperature,humidity,rain,wind_speed,pressure,pm25,pm10,co,no2,so2,ozone,aqi,hour,day_of_week,month,aqi_lag_1,aqi_lag_2,aqi_lag_24,pm25_lag_1,aqi_roll_mean_3h,aqi_roll_mean_24h,aqi_roll_std_24h,aqi_change_rate,humidity_pm25_interaction
2025-06-02 00:00:00,28.6,86,0.0,13.8,996.0,22.7,79.2,169.0,4.9,5.9,66.0,103,0,0,6,103.0,103.0,98.0,21.8,103.0,99.29166666666667,2.404328825566349,0.0,1952.2
2025-06-02 01:00:00,29.2,82,0.0,12.7,996.5,25.0,84.1,230.0,6.9,6.9,66.0,104,1,0,6,103.0,103.0,98.0,22.7,103.33333333333333,99.54166666666667,2.5703859745125817,0.0,2050.0
2025-06-02 02:00:00,29.8,78,0.0,11.0,996.9,29.5,107.8,312.0,9.5,8.4,66.0,105,2,0,6,104.0,103.0,97.0,25.0,104.0,99.875,2.739604858845281,1.0,2301.0
2025-06-02 03:00:00,30.8,73,0.0,12.7,997.3,38.8,173.7,359.0,10.9,10.1,72.0,106,3,0,6,105.0,104.0,97.0,29.5,105.0,100.25,2.937760164242254,1.0,2832.3999999999996
2025-06-02 04:00:00,32.0,66,0.0,13.4,997.6,52.0,268.2,335.0,9.7,12.4,88.0,108,4,0,6,106.0,105.0,97.0,38.8,106.33333333333333,100.70833333333333,3.250139350412751,1.0,3432.0
2025-06-02 05:00:00,32.8,62,0.0,15.3,997.5,63.1,331.6,276.0,7.3,14.9,109.0,110,5,0,6,108.0,106.0,97.0,52.0,108.0,101.25,3.6623822135682174,2.0,3912.2000000000003
2025-06-02 06:00:00,33.3,60,0.0,16.5,997.3,70.3,366.9,233.0,5.3,16.5,124.0,112,6,0,6,110.0,108.0,97.0,63.1,110.0,101.875,4.152657608976601,2.0,4218.0
2025-06-02 07:00:00,33.8,57,0.0,16.8,996.8,73.1,372.5,225.0,4.4,16.3,129.0,114,7,0,6,112.0,110.0,97.0,70.3,112.0,102.58333333333333,4.69890520705914,2.0,4166.7
2025-06-02 08:00:00,33.5,59,0.0,18.0,996.4,72.9,362.3,232.0,4.0,15.2,128.0,115,8,0,6,114.0,112.0,97.0,73.1,113.66666666666667,103.33333333333333,5.180789487148161,2.0,4301.1
2025-06-02 09:00:00,33.2,61,0.0,18.4,995.9,72.9,360.4,245.0,4.1,14.0,124.0,115,9,0,6,115.0,114.0,97.0,72.9,114.66666666666667,104.08333333333333,5.516116045904405,1.0,4446.900000000001
2025-06-02 10:00:00,32.8,63,0.0,18.5,995.7,71.0,341.8,266.0,4.8,12.9,117.0,115,10,0,6,115.0,115.0,97.0,72.9,115.0,104.83333333333333,5.730670092593441,0.0,4473.0
2025-06-02 11:00:00,32.3,67,0.0,17.6,995.5,67.1,314.8,293.0,6.1,11.8,107.0,115,11,0,6,115.0,115.0,97.0,71.0,115.0,105.58333333333333,5.837782981999892,0.0,4495.7
2025-06-02 12:00:00,31.5,72,0.0,17.2,995.2,61.2,289.6,309.0,8.2,11.1,92.0,115,12,0,6,115.0,115.0,98.0,67.1,115.0,106.29166666666667,5.908572745093183,0.0,4406.400000000001
2025-06-02 13:00:00,30.8,77,0.0,16.0,995.8,52.4,228.6,306.0,11.9,10.6,82.0,116,13,0,6,115.0,115.0,99.0,61.2,115.33333333333333,107.0,6.014475292448901,0.0,4034.7999999999997
2025-06-02 14:00:00,29.6,84,0.0,15.5,996.0,41.7,157.9,291.0,16.8,10.0,68.0,117,14,0,6,116.0,115.0,99.0,52.4,116.0,107.75,6.095258313889864,1.0,3502.8
2025-06-02 15:00:00,29.5,85,0.0,15.1,996.9,35.3,120.1,275.0,19.6,9.3,59.0,118,15,0,6,117.0,116.0,100.0,41.7,117.0,108.5,6.206588364829329,1.0,3000.4999999999995
2025-06-02 16:00:00,29.2,84,0.0,15.1,997.6,31.9,103.6,260.0,18.3,8.7,58.0,118,16,0,6,118.0,117.0,101.0,35.3,117.66666666666667,109.20833333333333,6.283028670582552,1.0,2679.6
2025-06-02 17:00:00,29.1,83,0.0,16.2,998.0,29.4,92.0,243.0,14.8,8.2,62.0,119,17,0,6,118.0,118.0,101.0,31.9,118.33333333333333,109.95833333333333,6.334715714884595,0.0,2440.2
2025-06-02 18:00:00,29.0,80,0.0,16.0,998.4,27.1,80.1,225.0,11.5,7.7,65.0,119,18,0,6,119.0,118.0,102.0,29.4,118.66666666666667,110.66666666666667,6.356555443119278,1.0,2168.0
2025-06-02 19:00:00,29.0,80,0.0,16.6,998.4,25.6,73.1,202.0,9.1,7.2,66.0,120,19,0,6,119.0,119.0,102.0,27.1,119.33333333333333,111.41666666666667,6.351423439682242,0.0,2048.0
2025-06-02 20:00:00,28.7,82,0.0,17.5,997.7,24.8,69.8,177.0,7.0,6.8,66.0,120,20,0,6,120.0,119.0,102.0,25.6,119.66666666666667,112.16666666666667,6.253115165688411,1.0,2033.6000000000001
2025-06-02 21:00:00,28.4,85,0.0,15.0,997.2,24.4,70.5,159.0,5.5,6.5,66.0,121,21,0,6,120.0,120.0,102.0,24.8,120.33333333333333,112.95833333333333,6.1111385594464895,0.0,2074.0
2025-06-02 22:00:00,28.0,87,0.0,14.9,997.2,24.6,75.7,148.0,4.8,6.3,66.0,121,22,0,6,121.0,120.0,103.0,24.4,120.66666666666667,113.70833333333333,5.937933813290158,1.0,2140.2000000000003
2025-06-02 23:00:00,28.0,87,0.0,15.3,997.3,24.5,77.8,143.0,4.6,6.2,66.0,122,23,0,6,121.0,121.0,103.0,24.6,121.33333333333333,114.5,5.710402407201618,0.0,2131.5
2025-06-03 00:00:00,28.0,88,0.0,14.8,997.7,24.6,77.8,156.0,4.6,6.1,68.0,122,0,1,6,122.0,121.0,103.0,24.5,121.66666666666667,115.29166666666667,5.3526033216408555,1.0,2164.8
2025-06-03 01:00:00,28.3,89,0.0,13.8,998.2,23.7,72.2,203.0,5.7,6.7,69.0,122,1,1,6,122.0,122.0,104.0,24.6,122.0,116.04166666666667,4.947367913887391,0.0,2109.2999999999997
2025-06-03 02:00:00,28.8,86,0.0,14.9,998.9,24.5,74.5,266.0,7.1,7.6,72.0,122,2,1,6,122.0,122.0,105.0,23.7,122.0,116.75,4.493957295515081,0.0,2107.0
2025-06-03 03:00:00,29.5,80,0.0,15.8,999.3,26.7,92.0,304.0,7.7,8.4,76.0,121,3,1,6,122.0,122.0,106.0,24.5,121.66666666666667,117.375,3.943211006715017,0.0,2136.0
2025-06-03 04:00:00,30.5,74,0.0,16.2,999.5,28.0,102.2,290.0,6.6,9.1,84.0,120,4,1,6,121.0,122.0,108.0,26.7,121.0,117.875,3.4302047093178416,-1.0,2072.0
2025-06-03 05:00:00,31.2,68,0.0,16.7,999.6,28.4,105.9,251.0,4.7,9.7,95.0,118,5,1,6,120.0,121.0,110.0,28.0,119.66666666666667,118.20833333333333,2.992442170690648,-1.0,1931.1999999999998
2025-06-03 06:00:00,31.6,67,0.0,17.3,999.5,28.3,104.8,222.0,3.2,10.2,103.0,114,6,1,6,118.0,120.0,112.0,28.4,117.33333333333333,118.29166666666667,2.8357832545289656,-2.0,1896.1000000000001
2025-06-03 07:00:00,32.0,67,0.0,18.4,999.3,28.1,101.7,215.0,2.7,10.5,107.0,110,7,1,6,114.0,118.0,114.0,28.3,114.0,118.125,3.19391404964535,-4.0,1882.7
2025-06-03 08:00:00,32.2,67,0.0,18.0,998.7,28.5,101.7,218.0,2.7,10.6,109.0,105,8,1,6,110.0,114.0,115.0,28.1,109.66666666666667,117.70833333333333,4.133418068322685,-4.0,1909.5
2025-06-03 09:00:00,32.2,67,0.0,17.7,997.9,29.4,103.6,229.0,3.1,10.8,110.0,100,9,1,6,105.0,110.0,115.0,28.5,105.0,117.08333333333333,5.476564034427844,-5.0,1969.8
2025-06-03 10:00:00,32.0,68,0.0,17.3,997.4,29.9,103.1,253.0,3.8,11.3,110.0,96,10,1,6,100.0,105.0,115.0,29.4,100.33333333333333,116.29166666666667,6.962503089791951,-5.0,2033.1999999999998
2025-06-03 11:00:00,31.7,70,0.0,16.3,997.2,30.2,100.8,286.0,4.9,11.8,108.0,93,11,1,6,96.0,100.0,115.0,29.9,96.33333333333333,115.375,8.432919449086581,-4.0,2114.0
2025-06-03 12:00:00,31.1,72,0.0,15.1,996.9,39.1,137.4,311.0,6.9,12.4,100.0,89,12,1,6,93.0,96.0,115.0,30.2,92.66666666666667,114.29166666666667,10.00642909275861,-3.0,2815.2000000000003
2025-06-03 13:00:00,30.4,77,0.0,14.9,997.4,38.1,119.7,322.0,11.4,12.1,90.0,88,13,1,6,89.0,93.0,116.0,39.1,90.0,113.125,11.341775415040516,-4.0,2933.7000000000003
2025-06-03 14:00:00,29.5,82,0.0,15.5,997.9,36.8,98.3,325.0,17.4,11.7,76.0,86,14,1,6,88.0,89.0,117.0,38.1,87.66666666666667,111.83333333333333,12.579025560748777,-1.0,3017.6
2025-06-03 15:00:00,29.0,87,0.0,15.0,998.3,36.6,83.8,322.0,21.1,11.2,67.0,86,15,1,6,86.0,88.0,118.0,36.8,86.66666666666667,110.5,13.5550407758436,-2.0,3184.2000000000003
2025-06-03 16:00:00,28.9,88,0.0,15.9,999.3,36.3,78.2,315.0,20.3,10.5,67.0,86,16,1,6,86.0,86.0,118.0,36.6,86.0,109.16666666666667,14.336534863210776,0.0,3194.3999999999996
2025-06-03 17:00:00,28.8,89,0.0,15.3,999.9,35.4,70.5,302.0,17.1,9.8,72.0,86,17,1,6,86.0,86.0,119.0,36.3,86.0,107.79166666666667,14.922930026630501,0.0,3150.6
2025-06-03 18:00:00,28.6,90,0.0,14.2,1000.1,34.2,65.4,282.0,14.1,9.1,75.0,87,18,1,6,86.0,86.0,119.0,35.4,86.33333333333333,106.45833333333333,15.302682818684946,0.0,3078.0000000000005
2025-06-03 19:00:00,28.5,90,0.0,11.5,1000.0,32.8,64.5,249.0,11.8,8.6,75.0,87,19,1,6,87.0,86.0,120.0,34.2,86.66666666666667,105.08333333333333,15.514135676765934,1.0,2951.9999999999995
2025-06-03 20:00:00,28.1,92,0.0,10.6,999.7,32.1,69.6,209.0,9.7,8.2,73.0,88,20,1,6,87.0,87.0,120.0,32.8,87.33333333333333,103.75,15.55145736215602,0.0,2953.2000000000003
2025-06-03 21:00:00,28.0,91,0.0,10.7,999.3,31.7,75.0,178.0,8.2,8.0,71.0,89,21,1,6,88.0,87.0,121.0,32.1,88.0,102.41666666666667,15.379027692075443,1.0,2884.7
2025-06-03 22:00:00,28.0,90,0.0,11.7,999.2,31.1,77.3,161.0,7.6,8.1,69.0,89,22,1,6,89.0,88.0,121.0,31.7,88.66666666666667,101.08333333333333,15.082142238182007,1.0,2799.0
2025-06-03 23:00:00,28.0,89,0.0,12.9,999.2,30.2,77.1,154.0,7.6,8.5,66.0,90,23,1,6,89.0,89.0,122.0,31.1,89.33333333333333,99.75,14.557980031882712,0.0,2687.7999999999997
2025-06-04 00:00:00,28.0,89,0.0,13.7,999.6,28.6,80.1,161.0,6.8,7.8,68.0,90,0,2,6,90.0,89.0,122.0,30.2,89.66666666666667,98.41666666666667,13.8812249386393,1.0,2545.4
2025-06-04 01:00:00,28.6,81,0.0,12.2,999.9,28.6,79.2,197.0,7.5,9.1,71.0,91,1,2,6,90.0,90.0,122.0,28.6,90.33333333333333,97.125,13.006060460248998,0.0,2316.6
2025-06-04 02:00:00,29.0,77,0.0,14.6,1000.3,30.7,93.4,248.0,8.5,10.9,75.0,91,2,2,6,91.0,90.0,122.0,28.6,90.66666666666667,95.83333333333333,11.922454761341394,1.0,2363.9
2025-06-04 03:00:00,29.8,72,0.0,15.8,1001.2,31.4,103.6,277.0,8.7,12.4,81.0,92,3,2,6,91.0,91.0,121.0,30.7,91.33333333333333,94.625,10.664090495065988,0.0,2260.7999999999997
2025-06-04 04:00:00,30.6,68,0.0,15.1,1002.1,32.4,110.6,263.0,7.4,13.5,91.0,92,4,2,6,92.0,91.0,120.0,31.4,91.66666666666667,93.45833333333333,9.198200044463658,1.0,2203.2
2025-06-04 05:00:00,31.6,62,0.0,16.4,1002.5,32.7,108.3,228.0,5.3,14.3,102.0,93,5,2,6,92.0,92.0,118.0,32.4,92.33333333333333,92.41666666666667,7.569484886653488,0.0,2027.4
2025-06-04 06:00:00,31.8,62,0.0,18.1,1002.6,32.7,106.6,202.0,3.7,14.6,110.0,93,6,2,6,93.0,92.0,114.0,32.7,92.66666666666667,91.54166666666667,6.021549465960956,1.0,2027.4
2025-06-04 07:00:00,32.0,62,0.0,18.5,1002.2,31.8,101.7,197.0,3.0,13.9,112.0,93,7,2,6,93.0,93.0,110.0,32.7,93.0,90.83333333333333,4.584156711285441,0.0,1971.6000000000001
2025-06-04 08:00:00,32.4,59,0.0,18.7,1001.8,30.5,98.7,200.0,2.8,12.7,109.0,94,8,2,6,93.0,93.0,105.0,31.8,93.33333333333333,90.375,3.53630241673543,0.0,1799.5
2025-06-04 09:00:00,32.5,59,0.0,18.9,1001.1,28.9,95.5,208.0,3.0,11.7,105.0,94,9,2,6,94.0,93.0,100.0,30.5,93.66666666666667,90.125,2.9972813768770603,1.0,1705.1
2025-06-04 10:00:00,32.5,59,0.0,18.6,1000.8,26.8,88.0,223.0,3.4,11.4,98.0,94,10,2,6,94.0,94.0,96.0,28.9,94.0,90.04166666666667,2.8510740412002504,0.0,1581.2
2025-06-04 11:00:00,32.2,61,0.0,18.8,1000.4,24.9,81.3,241.0,4.1,11.3,90.0,94,11,2,6,94.0,94.0,93.0,26.8,94.0,90.08333333333333,2.9030219137795346,0.0,1518.8999999999999
2025-06-04 12:00:00,31.6,63,0.0,18.4,1000.3,28.8,99.4,252.0,6.0,12.2,83.0,93,12,2,6,94.0,94.0,89.0,24.9,93.66666666666667,90.25,2.9525228710965084,0.0,1814.4
2025-06-04 13:00:00,30.9,68,0.0,15.5,1001.0,27.4,91.0,246.0,9.6,12.2,72.0,92,13,2,6,93.0,94.0,88.0,28.8,93.0,90.41666666666667,2.9328227487119762,-1.0,1863.1999999999998
2025-06-04 14:00:00,30.4,70,0.0,15.8,1001.6,25.7,78.5,232.0,14.6,12.2,56.0,91,14,2,6,92.0,93.0,86.0,27.4,92.0,90.625,2.7789973168315028,-1.0,1799.0
2025-06-04 15:00:00,30.0,74,0.0,14.9,1002.2,25.3,64.0,222.0,17.9,12.1,45.0,90,15,2,6,91.0,92.0,86.0,25.7,91.0,90.79166666666667,2.603996371243527,-1.0,1872.2
2025-06-04 16:00:00,29.6,77,0.0,15.8,1003.0,25.6,60.8,223.0,18.3,11.8,41.0,89,16,2,6,90.0,91.0,86.0,25.3,90.0,90.91666666666667,2.4301845817652343,-1.0,1971.2
2025-06-04 17:00:00,29.2,78,0.0,15.2,1003.5,25.5,58.8,228.0,17.1,11.3,42.0,88,17,2,6,89.0,90.0,86.0,25.6,89.0,91.0,2.2841609628806863,-1.0,1989.0
2025-06-04 18:00:00,29.1,80,0.1,14.4,1003.7,24.6,57.9,224.0,15.4,10.8,43.0,87,18,2,6,88.0,89.0,87.0,25.5,88.0,91.0,2.2841609628806863,-1.0,1968.0
2025-06-04 19:00:00,29.0,81,0.0,11.9,1003.8,23.9,58.9,202.0,13.2,10.1,45.0,87,19,2,6,87.0,88.0,87.0,24.6,87.33333333333333,91.0,2.2841609628806863,-1.0,1935.8999999999999
2025-06-04 20:00:00,28.6,83,0.0,11.2,1003.3,22.8,58.6,173.0,10.4,9.3,47.0,86,20,2,6,87.0,87.0,88.0,23.9,86.66666666666667,90.91666666666667,2.4301845817652343,0.0,1892.4
2025-06-04 21:00:00,28.5,82,0.0,10.6,1003.1,22.1,60.8,151.0,8.5,8.8,49.0,85,21,2,6,86.0,87.0,89.0,22.8,86.0,90.75,2.6905632188786766,-1.0,1812.2
2025-06-04 22:00:00,28.5,81,0.0,11.0,1002.9,21.4,60.8,142.0,8.0,8.5,48.0,84,22,2,6,85.0,86.0,89.0,22.1,85.0,90.54166666666667,3.0069364254448123,-1.0,1733.3999999999999
2025-06-04 23:00:00,28.4,80,0.0,11.1,1003.0,21.0,60.3,141.0,8.4,8.4,47.0,83,23,2,6,84.0,85.0,90.0,21.4,84.0,90.25,3.3783196234609005,-1.0,1680.0
2025-06-05 00:00:00,28.2,80,0.0,10.7,1003.6,19.5,55.6,152.0,6.3,7.7,52.0,82,0,3,6,83.0,84.0,90.0,21.0,83.0,89.91666666666667,3.7753970901622917,-1.0,1560.0
2025-06-05 01:00:00,28.5,78,0.0,10.8,1004.2,21.0,63.1,188.0,6.7,9.1,55.0,82,1,3,6,82.0,83.0,91.0,19.5,82.33333333333333,89.54166666666667,4.096437122848263,-1.0,1638.0
2025-06-05 02:00:00,29.0,73,0.0,12.1,1005.0,23.6,76.6,236.0,7.2,10.9,59.0,81,2,3,6,82.0,82.0,91.0,21.0,81.66666666666667,89.125,4.436141096278047,0.0,1722.8000000000002
2025-06-05 03:00:00,29.8,68,0.0,12.6,1005.8,23.5,80.6,264.0,7.2,12.3,65.0,80,3,3,6,81.0,82.0,92.0,23.6,81.0,88.625,4.7622838875992,-1.0,1598.0
2025-06-05 04:00:00,30.6,64,0.0,13.7,1006.3,24.3,84.8,251.0,6.1,12.7,75.0,80,4,3,6,80.0,81.0,92.0,23.5,80.33333333333333,88.125,5.015736107058676,-1.0,1555.2
2025-06-05 05:00:00,31.3,60,0.0,14.8,1006.6,24.9,85.2,218.0,4.5,12.6,87.0,79,5,3,6,80.0,80.0,93.0,24.3,79.66666666666667,87.54166666666667,5.233497181963806,0.0,1494.0
2025-06-05 06:00:00,31.5,59,0.0,14.8,1006.6,25.4,85.2,194.0,3.3,12.5,96.0,78,6,3,6,79.0,80.0,93.0,24.9,79.0,86.91666666666667,5.444715560635995,-1.0,1498.6
2025-06-05 07:00:00,32.3,57,0.0,14.9,1006.4,25.8,83.8,191.0,2.8,12.6,101.0,78,7,3,6,78.0,79.0,93.0,25.4,78.33333333333333,86.29166666666667,5.575405359929987,-1.0,1470.6000000000001
2025-06-05 08:00:00,32.5,56,0.0,14.9,1005.9,25.8,82.0,198.0,2.8,12.6,103.0,77,8,3,6,78.0,78.0,94.0,25.8,77.66666666666667,85.58333333333333,5.633106075512049,0.0,1444.8
2025-06-05 09:00:00,32.7,56,0.0,15.4,1005.4,25.6,79.9,208.0,3.1,12.9,102.0,77,9,3,6,77.0,78.0,94.0,25.8,77.33333333333333,84.875,5.597456720612507,-1.0,1433.6000000000001
2025-06-05 10:00:00,32.5,56,0.0,15.3,1004.9,25.0,77.3,225.0,3.6,13.6,99.0,76,10,3,6,77.0,77.0,94.0,25.6,76.66666666666667,84.125,5.527107113443513,0.0,1400.0
2025-06-05 11:00:00,32.2,59,0.0,14.7,1004.5,24.2,73.3,246.0,4.4,14.5,92.0,76,11,3,6,76.0,77.0,94.0,25.0,76.33333333333333,83.375,5.347185362819151,-1.0,1427.8
2025-06-05 12:00:00,31.7,61,0.0,13.7,1004.3,29.4,94.8,258.0,6.5,15.3,88.0,76,12,3,6,76.0,76.0,93.0,24.2,76.0,82.66666666666667,5.1386571301701744,0.0,1793.3999999999999
2025-06-05 13:00:00,31.2,66,0.0,12.5,1004.7,27.9,87.5,253.0,9.8,14.9,76.0,76,13,3,6,76.0,76.0,92.0,29.4,76.0,82.0,4.907846424017215,0.0,1841.3999999999999
2025-06-05 14:00:00,30.5,70,0.0,12.4,1005.2,26.2,78.7,240.0,14.4,14.2,60.0,76,14,3,6,76.0,76.0,91.0,27.9,76.0,81.375,4.660775266729335,0.0,1834.0
2025-06-05 15:00:00,30.1,71,0.0,11.9,1005.9,25.5,66.8,230.0,18.0,13.6,47.0,76,15,3,6,76.0,76.0,90.0,26.2,76.0,80.79166666666667,4.403350173858822,0.0,1810.5
2025-06-05 16:00:00,29.9,73,0.0,11.5,1006.5,25.7,66.4,234.0,19.9,13.0,41.0,76,16,3,6,76.0,76.0,89.0,25.5,76.0,80.25,4.141518310118013,0.0,1876.1
2025-06-05 17:00:00,29.5,77,0.0,10.8,1007.0,25.8,64.5,243.0,20.7,12.5,39.0,76,17,3,6,76.0,76.0,88.0,25.7,76.0,79.75,3.881393743399862,0.0,1986.6000000000001
2025-06-05 18:00:00,29.3,80,0.0,11.9,1007.2,25.7,64.0,238.0,20.0,11.9,39.0,76,18,3,6,76.0,76.0,87.0,25.8,76.0,79.29166666666667,3.629338982414645,0.0,2056.0
2025-06-05 19:00:00,29.0,80,0.0,11.5,1007.1,25.1,64.0,206.0,16.8,11.4,43.0,76,19,3,6,76.0,76.0,87.0,25.7,76.0,78.83333333333333,3.2925035626623247,0.0,2008.0
2025-06-05 20:00:00,28.8,81,0.0,10.3,1006.9,23.9,64.0,162.0,12.1,10.8,49.0,77,20,3,6,76.0,76.0,86.0,25.1,76.33333333333333,78.45833333333333,2.9337491470761714,0.0,1935.8999999999999
2025-06-05 21:00:00,28.6,80,0.0,9.9,1006.4,23.3,64.0,130.0,8.6,10.4,53.0,77,21,3,6,77.0,76.0,85.0,23.9,76.66666666666667,78.125,2.592841315421298,1.0,1864.0
2025-06-05 22:00:00,28.6,79,0.0,11.0,1006.2,23.3,64.0,121.0,7.4,10.0,54.0,77,22,3,6,77.0,77.0,84.0,23.3,77.0,77.83333333333333,2.2778072344034177,0.0,1840.7
2025-06-05 23:00:00,28.5,78,0.0,11.7,1006.3,22.5,60.5,124.0,7.4,9.6,52.0,77,23,3,6,77.0,77.0,83.0,23.3,77.0,77.58333333333333,1.9981875845844599,0.0,1755.0
2025-06-06 00:00:00,28.4,78,0.0,11.7,1006.5,21.8,56.7,139.0,6.7,10.5,55.0,77,0,4,6,77.0,77.0,82.0,22.5,77.0,77.375,1.7646898976255458,0.0,1700.4
2025-06-06 01:00:00,28.5,80,0.0,10.9,1006.7,23.0,60.3,174.0,6.9,11.2,57.0,77,1,4,6,77.0,77.0,82.0,21.8,77.0,77.16666666666667,1.4645571126558765,0.0,1840.0
2025-06-06 02:00:00,29.2,76,0.0,12.3,1007.5,24.8,68.9,220.0,7.1,12.1,60.0,77,2,4,6,77.0,77.0,81.0,23.0,77.0,77.0,1.2158375177482545,0.0,1884.8
2025-06-06 03:00:00,30.3,69,0.0,13.7,1007.9,25.3,69.8,247.0,6.9,12.7,66.0,78,3,4,6,77.0,77.0,80.0,24.8,77.33333333333333,76.91666666666667,1.0598058340073966,0.0,1745.7
2025-06-06 04:00:00,31.3,63,0.0,14.5,1008.5,26.1,72.2,236.0,5.9,12.6,76.0,78,4,4,6,78.0,77.0,80.0,25.3,77.66666666666667,76.83333333333333,0.8681147322818571,1.0,1644.3000000000002
2025-06-06 05:00:00,31.8,60,0.0,14.5,1008.5,27.4,74.5,205.0,4.4,12.3,88.0,78,5,4,6,78.0,78.0,79.0,26.1,78.0,76.79166666666667,0.7790276362042701,0.0,1644.0
2025-06-06 06:00:00,32.5,56,0.0,15.4,1008.4,28.2,75.0,182.0,3.3,12.0,97.0,78,6,4,6,78.0,78.0,78.0,27.4,78.0,76.79166666666667,0.7790276362042701,0.0,1579.2
2025-06-06 07:00:00,33.2,52,0.0,16.0,1008.1,28.9,74.5,177.0,2.8,12.0,101.0,78,7,4,6,78.0,78.0,78.0,28.2,78.0,76.79166666666667,0.7790276362042701,0.0,1502.8
2025-06-06 08:00:00,33.2,54,0.0,16.3,1007.8,28.5,72.2,180.0,2.6,12.0,103.0,79,8,4,6,78.0,78.0,77.0,28.9,78.33333333333333,76.875,0.8998792189481112,0.0,1539.0
2025-06-06 09:00:00,33.0,54,0.0,16.8,1007.0,27.8,70.3,188.0,2.9,12.2,102.0,79,9,4,6,79.0,78.0,77.0,28.5,78.66666666666667,76.95833333333333,0.9990937922918572,1.0,1501.2
2025-06-06 10:00:00,32.7,56,0.0,17.2,1006.4,26.8,68.0,204.0,3.5,12.7,98.0,79,10,4,6,79.0,79.0,76.0,27.8,79.0,77.08333333333333,1.0598058340074117,0.0,1500.8
2025-06-06 11:00:00,32.2,59,0.0,17.9,1006.1,25.8,65.7,225.0,4.4,13.3,91.0,79,11,4,6,79.0,79.0,76.0,26.8,79.0,77.20833333333333,1.102533314754702,0.0,1522.2
2025-06-06 12:00:00,31.4,62,0.0,17.5,1005.8,25.8,69.2,240.0,6.0,13.4,84.0,79,12,4,6,79.0,79.0,76.0,25.8,79.0,77.33333333333333,1.1293194051461544,0.0,1599.6000000000001
2025-06-06 13:00:00,30.9,62,0.0,17.1,1006.2,25.0,65.0,242.0,9.4,13.2,74.0,79,13,4,6,79.0,79.0,76.0,25.8,79.0,77.45833333333333,1.1412870944171594,0.0,1550.0
2025-06-06 14:00:00,30.1,67,0.0,16.4,1006.2,24.7,62.4,238.0,13.9,13.0,59.0,79,14,4,6,79.0,79.0,76.0,25.0,79.0,77.58333333333333,1.138903617201423,0.0,1654.8999999999999
2025-06-06 15:00:00,29.7,69,0.0,15.7,1006.7,24.9,56.9,232.0,17.1,12.6,49.0,79,15,4,6,79.0,79.0,76.0,24.7,79.0,77.70833333333333,1.1220775245114019,0.0,1718.1
2025-06-06 16:00:00,29.4,70,0.0,15.2,1007.3,25.3,58.9,228.0,17.6,12.0,46.0,79,16,4,6,79.0,79.0,76.0,24.9,79.0,77.83333333333333,1.0901402648744845,0.0,1771.0
2025-06-06 17:00:00,29.2,72,0.0,14.6,1007.6,25.5,60.3,223.0,16.8,11.3,47.0,79,17,4,6,79.0,79.0,76.0,25.3,79.0,77.95833333333333,1.041702897920234,0.0,1836.0
2025-06-06 18:00:00,28.9,75,0.0,14.2,1007.5,25.6,62.2,211.0,15.3,10.5,49.0,78,18,4,6,79.0,79.0,76.0,25.5,78.66666666666667,78.04166666666667,0.9545846657354001,0.0,1920.0
2025-06-06 19:00:00,28.5,77,0.0,13.7,1007.1,25.3,63.8,185.0,13.2,9.6,52.0,78,19,4,6,78.0,79.0,76.0,25.6,78.33333333333333,78.125,0.850191794218062,-1.0,1948.1000000000001
2025-06-06 20:00:00,28.2,79,0.0,13.2,1006.7,24.9,65.4,153.0,10.5,8.7,55.0,79,20,4,6,78.0,78.0,77.0,25.3,78.33333333333333,78.20833333333333,0.8329709356930527,0.0,1967.1
2025-06-06 21:00:00,28.0,81,0.0,13.2,1006.2,24.2,65.4,130.0,8.3,8.0,58.0,79,21,4,6,79.0,78.0,77.0,24.9,78.66666666666667,78.29166666666667,0.8064504441314432,1.0,1960.2
2025-06-06 22:00:00,28.0,81,0.0,14.1,1005.8,23.3,63.3,120.0,7.1,7.6,59.0,79,22,4,6,79.0,79.0,77.0,24.2,79.0,78.375,0.7696696072647368,0.0,1887.3
2025-06-06 23:00:00,28.0,80,0.0,14.6,1005.9,22.8,62.2,118.0,6.4,7.4,60.0,79,23,4,6,79.0,79.0,77.0,23.3,79.0,78.45833333333333,0.7210600087587137,0.0,1824.0
2025-06-07 00:00:00,27.9,80,0.0,15.3,1005.9,22.4,61.2,129.0,6.6,7.7,59.0,79,0,5,6,79.0,79.0,77.0,22.8,79.0,78.54166666666667,0.6580053301394971,0.0,1792.0
2025-06-07 01:00:00,28.1,81,0.0,14.9,1006.6,22.6,61.7,165.0,7.0,8.8,61.0,79,1,5,6,79.0,79.0,77.0,22.4,79.0,78.625,0.575779245136251,0.0,1830.6000000000001
2025-06-07 02:00:00,28.5,78,0.0,16.4,1007.2,24.9,75.2,213.0,7.5,10.3,65.0,79,2,5,6,79.0,79.0,77.0,22.6,79.0,78.70833333333333,0.4643056214867136,0.0,1942.1999999999998
2025-06-07 03:00:00,29.5,71,0.0,17.3,1007.8,24.9,75.9,242.0,7.4,11.6,70.0,79,3,5,6,79.0,79.0,78.0,24.9,79.0,78.75,0.4423258684638264,0.0,1767.8999999999999
