timestamp,temperature,humidity,rain,wind_speed,pressure,pm25,pm10,co,no2,so2,ozone,aqi
2025-06-01T00:00,29.1,79,0.0,14.4,996.9,16.0,33.2,177.0,3.9,5.5,67.0,98
2025-06-01T01:00,28.6,89,0.0,13.4,998.2,16.0,32.4,244.0,5.9,6.3,66.0,98
2025-06-01T02:00,29.1,88,0.0,13.4,998.6,17.6,36.8,332.0,8.6,7.5,66.0,97
2025-06-01T03:00,30.4,79,0.0,15.6,998.8,22.7,68.0,383.0,10.1,9.0,71.0,97
2025-06-01T04:00,32.2,64,0.0,16.7,998.9,31.9,129.5,361.0,9.3,11.3,88.0,97
2025-06-01T05:00,33.7,55,0.0,15.3,998.7,44.2,209.5,303.0,7.4,13.8,111.0,97
2025-06-01T06:00,35.5,42,0.0,15.3,998.6,56.2,286.8,256.0,5.8,15.4,127.0,97
2025-06-01T07:00,36.5,36,0.0,16.6,998.0,63.3,322.2,238.0,4.9,15.2,132.0,97
2025-06-01T08:00,37.2,29,0.0,17.5,997.4,68.7,331.6,231.0,4.3,14.1,131.0,97
2025-06-01T09:00,37.7,24,0.0,18.6,996.8,73.3,334.3,236.0,4.4,12.8,126.0,97
2025-06-01T10:00,36.3,34,0.0,18.9,996.2,73.6,314.8,255.0,5.4,11.5,117.0,97
2025-06-01T11:00,34.7,53,0.0,19.8,995.7,66.4,267.3,286.0,7.1,10.0,105.0,97
2025-06-01T12:00,33.8,49,0.0,18.9,995.4,52.4,208.6,320.0,10.5,9.3,89.0,98
2025-06-01T13:00,32.8,58,0.0,15.3,995.5,40.2,154.6,361.0,14.8,9.2,78.0,99
2025-06-01T14:00,31.5,66,0.0,14.0,995.7,32.5,118.5,405.0,20.6,9.0,63.0,99
2025-06-01T15:00,30.8,74,0.0,12.2,996.1,29.7,101.5,431.0,23.9,8.9,52.0,100
2025-06-01T16:00,30.4,75,0.0,7.0,996.9,28.1,93.6,433.0,22.7,9.0,49.0,101
2025-06-01T17:00,29.9,79,0.0,11.8,997.5,25.9,79.9,418.0,19.2,9.2,51.0,101
2025-06-01T18:00,29.5,84,0.0,13.6,997.4,23.5,65.7,384.0,15.5,9.1,53.0,102
2025-06-01T19:00,29.2,85,0.0,15.9,997.1,21.5,56.5,316.0,12.2,8.3,55.0,102
2025-06-01T20:00,28.9,88,0.0,15.9,996.5,19.9,50.5,229.0,8.7,7.2,59.0,102
2025-06-01T21:00,28.9,86,0.0,15.1,996.0,19.4,50.9,167.0,6.2,6.4,62.0,102
2025-06-01T22:00,29.0,83,0.0,15.8,995.7,20.2,56.8,144.0,4.9,6.0,65.0,103
2025-06-01T23:00,28.9,84,0.0,14.7,995.8,21.8,65.9,146.0,4.5,5.8,67.0,103
2025-06-02T00:00,28.6,86,0.0,13.8,996.0,22.7,79.2,169.0,4.9,5.9,66.0,103
2025-06-02T01:00,29.2,82,0.0,12.7,996.5,25.0,84.1,230.0,6.9,6.9,66.0,104
2025-06-02T02:00,29.8,78,0.0,11.0,996.9,29.5,107.8,312.0,9.5,8.4,66.0,105
2025-06-02T03:00,30.8,73,0.0,12.7,997.3,38.8,173.7,359.0,10.9,10.1,72.0,106
2025-06-02T04:00,32.0,66,0.0,13.4,997.6,52.0,268.2,335.0,9.7,12.4,88.0,108
2025-06-02T05:00,32.8,62,0.0,15.3,997.5,63.1,331.6,276.0,7.3,14.9,109.0,110
2025-06-02T06:00,33.3,60,0.0,16.5,997.3,70.3,366.9,233.0,5.3,16.5,124.0,112
2025-06-02T07:00,33.8,57,0.0,16.8,996.8,73.1,372.5,225.0,4.4,16.3,129.0,114
2025-06-02T08:00,33.5,59,0.0,18.0,996.4,72.9,362.3,232.0,4.0,15.2,128.0,115
2025-06-02T09:00,33.2,61,0.0,18.4,995.9,72.9,360.4,245.0,4.1,14.0,124.0,115
2025-06-02T10:00,32.8,63,0.0,18.5,995.7,71.0,341.8,266.0,4.8,12.9,117.0,115
2025-06-02T11:00,32.3,67,0.0,17.6,995.5,67.1,314.8,293.0,6.1,11.8,107.0,115
2025-06-02T12:00,31.5,72,0.0,17.2,995.2,61.2,289.6,309.0,8.2,11.1,92.0,115
2025-06-02T13:00,30.8,77,0.0,16.0,995.8,52.4,228.6,306.0,11.9,10.6,82.0,116
2025-06-02T14:00,29.6,84,0.0,15.5,996.0,41.7,157.9,291.0,16.8,10.0,68.0,117
2025-06-02T15:00,29.5,85,0.0,15.1,996.9,35.3,120.1,275.0,19.6,9.3,59.0,118
2025-06-02T16:00,29.2,84,0.0,15.1,997.6,31.9,103.6,260.0,18.3,8.7,58.0,118
2025-06-02T17:00,29.1,83,0.0,16.2,998.0,29.4,92.0,243.0,14.8,8.2,62.0,119
2025-06-02T18:00,29.0,80,0.0,16.0,998.4,27.1,80.1,225.0,11.5,7.7,65.0,119
2025-06-02T19:00,29.0,80,0.0,16.6,998.4,25.6,73.1,202.0,9.1,7.2,66.0,120
2025-06-02T20:00,28.7,82,0.0,17.5,997.7,24.8,69.8,177.0,7.0,6.8,66.0,120
2025-06-02T21:00,28.4,85,0.0,15.0,997.2,24.4,70.5,159.0,5.5,6.5,66.0,121
2025-06-02T22:00,28.0,87,0.0,14.9,997.2,24.6,75.7,148.0,4.8,6.3,66.0,121
2025-06-02T23:00,28.0,87,0.0,15.3,997.3,24.5,77.8,143.0,4.6,6.2,66.0,122
2025-06-03T00:00,28.0,88,0.0,14.8,997.7,24.6,77.8,156.0,4.6,6.1,68.0,122
2025-06-03T01:00,28.3,89,0.0,13.8,998.2,23.7,72.2,203.0,5.7,6.7,69.0,122
2025-06-03T02:00,28.8,86,0.0,14.9,998.9,24.5,74.5,266.0,7.1,7.6,72.0,122
2025-06-03T03:00,29.5,80,0.0,15.8,999.3,26.7,92.0,304.0,7.7,8.4,76.0,121
2025-06-03T04:00,30.5,74,0.0,16.2,999.5,28.0,102.2,290.0,6.6,9.1,84.0,120
2025-06-03T05:00,31.2,68,0.0,16.7,999.6,28.4,105.9,251.0,4.7,9.7,95.0,118
2025-06-03T06:00,31.6,67,0.0,17.3,999.5,28.3,104.8,222.0,3.2,10.2,103.0,114
2025-06-03T07:00,32.0,67,0.0,18.4,999.3,28.1,101.7,215.0,2.7,10.5,107.0,110
2025-06-03T08:00,32.2,67,0.0,18.0,998.7,28.5,101.7,218.0,2.7,10.6,109.0,105
2025-06-03T09:00,32.2,67,0.0,17.7,997.9,29.4,103.6,229.0,3.1,10.8,110.0,100
2025-06-03T10:00,32.0,68,0.0,17.3,997.4,29.9,103.1,253.0,3.8,11.3,110.0,96
2025-06-03T11:00,31.7,70,0.0,16.3,997.2,30.2,100.8,286.0,4.9,11.8,108.0,93
2025-06-03T12:00,31.1,72,0.0,15.1,996.9,39.1,137.4,311.0,6.9,12.4,100.0,89
2025-06-03T13:00,30.4,77,0.0,14.9,997.4,38.1,119.7,322.0,11.4,12.1,90.0,88
2025-06-03T14:00,29.5,82,0.0,15.5,997.9,36.8,98.3,325.0,17.4,11.7,76.0,86
2025-06-03T15:00,29.0,87,0.0,15.0,998.3,36.6,83.8,322.0,21.1,11.2,67.0,86
2025-06-03T16:00,28.9,88,0.0,15.9,999.3,36.3,78.2,315.0,20.3,10.5,67.0,86
2025-06-03T17:00,28.8,89,0.0,15.3,999.9,35.4,70.5,302.0,17.1,9.8,72.0,86
2025-06-03T18:00,28.6,90,0.0,14.2,1000.1,34.2,65.4,282.0,14.1,9.1,75.0,87
2025-06-03T19:00,28.5,90,0.0,11.5,1000.0,32.8,64.5,249.0,11.8,8.6,75.0,87
2025-06-03T20:00,28.1,92,0.0,10.6,999.7,32.1,69.6,209.0,9.7,8.2,73.0,88
2025-06-03T21:00,28.0,91,0.0,10.7,999.3,31.7,75.0,178.0,8.2,8.0,71.0,89
2025-06-03T22:00,28.0,90,0.0,11.7,999.2,31.1,77.3,161.0,7.6,8.1,69.0,89
2025-06-03T23:00,28.0,89,0.0,12.9,999.2,30.2,77.1,154.0,7.6,8.5,66.0,90
2025-06-04T00:00,28.0,89,0.0,13.7,999.6,28.6,80.1,161.0,6.8,7.8,68.0,90
2025-06-04T01:00,28.6,81,0.0,12.2,999.9,28.6,79.2,197.0,7.5,9.1,71.0,91
2025-06-04T02:00,29.0,77,0.0,14.6,1000.3,30.7,93.4,248.0,8.5,10.9,75.0,91
2025-06-04T03:00,29.8,72,0.0,15.8,1001.2,31.4,103.6,277.0,8.7,12.4,81.0,92
2025-06-04T04:00,30.6,68,0.0,15.1,1002.1,32.4,110.6,263.0,7.4,13.5,91.0,92
2025-06-04T05:00,31.6,62,0.0,16.4,1002.5,32.7,108.3,228.0,5.3,14.3,102.0,93
2025-06-04T06:00,31.8,62,0.0,18.1,1002.6,32.7,106.6,202.0,3.7,14.6,110.0,93
2025-06-04T07:00,32.0,62,0.0,18.5,1002.2,31.8,101.7,197.0,3.0,13.9,112.0,93
2025-06-04T08:00,32.4,59,0.0,18.7,1001.8,30.5,98.7,200.0,2.8,12.7,109.0,94
2025-06-04T09:00,32.5,59,0.0,18.9,1001.1,28.9,95.5,208.0,3.0,11.7,105.0,94
2025-06-04T10:00,32.5,59,0.0,18.6,1000.8,26.8,88.0,223.0,3.4,11.4,98.0,94
2025-06-04T11:00,32.2,61,0.0,18.8,1000.4,24.9,81.3,241.0,4.1,11.3,90.0,94
2025-06-04T12:00,31.6,63,0.0,18.4,1000.3,28.8,99.4,252.0,6.0,12.2,83.0,93
2025-06-04T13:00,30.9,68,0.0,15.5,1001.0,27.4,91.0,246.0,9.6,12.2,72.0,92
2025-06-04T14:00,30.4,70,0.0,15.8,1001.6,25.7,78.5,232.0,14.6,12.2,56.0,91
2025-06-04T15:00,30.0,74,0.0,14.9,1002.2,25.3,64.0,222.0,17.9,12.1,45.0,90
2025-06-04T16:00,29.6,77,0.0,15.8,1003.0,25.6,60.8,223.0,18.3,11.8,41.0,89
2025-06-04T17:00,29.2,78,0.0,15.2,1003.5,25.5,58.8,228.0,17.1,11.3,42.0,88
2025-06-04T18:00,29.1,80,0.1,14.4,1003.7,24.6,57.9,224.0,15.4,10.8,43.0,87
2025-06-04T19:00,29.0,81,0.0,11.9,1003.8,23.9,58.9,202.0,13.2,10.1,45.0,87
2025-06-04T20:00,28.6,83,0.0,11.2,1003.3,22.8,58.6,173.0,10.4,9.3,47.0,86
2025-06-04T21:00,28.5,82,0.0,10.6,1003.1,22.1,60.8,151.0,8.5,8.8,49.0,85
2025-06-04T22:00,28.5,81,0.0,11.0,1002.9,21.4,60.8,142.0,8.0,8.5,48.0,84
2025-06-04T23:00,28.4,80,0.0,11.1,1003.0,21.0,60.3,141.0,8.4,8.4,47.0,83
2025-06-05T00:00,28.2,80,0.0,10.7,1003.6,19.5,55.6,152.0,6.3,7.7,52.0,82
2025-06-05T01:00,28.5,78,0.0,10.8,1004.2,21.0,63.1,188.0,6.7,9.1,55.0,82
2025-06-05T02:00,29.0,73,0.0,12.1,1005.0,23.6,76.6,236.0,7.2,10.9,59.0,81
2025-06-05T03:00,29.8,68,0.0,12.6,1005.8,23.5,80.6,264.0,7.2,12.3,65.0,80
2025-06-05T04:00,30.6,64,0.0,13.7,1006.3,24.3,84.8,251.0,6.1,12.7,75.0,80
2025-06-05T05:00,31.3,60,0.0,14.8,1006.6,24.9,85.2,218.0,4.5,12.6,87.0,79
2025-06-05T06:00,31.5,59,0.0,14.8,1006.6,25.4,85.2,194.0,3.3,12.5,96.0,78
2025-06-05T07:00,32.3,57,0.0,14.9,1006.4,25.8,83.8,191.0,2.8,12.6,101.0,78
2025-06-05T08:00,32.5,56,0.0,14.9,1005.9,25.8,82.0,198.0,2.8,12.6,103.0,77
2025-06-05T09:00,32.7,56,0.0,15.4,1005.4,25.6,79.9,208.0,3.1,12.9,102.0,77
2025-06-05T10:00,32.5,56,0.0,15.3,1004.9,25.0,77.3,225.0,3.6,13.6,99.0,76
2025-06-05T11:00,32.2,59,0.0,14.7,1004.5,24.2,73.3,246.0,4.4,14.5,92.0,76
2025-06-05T12:00,31.7,61,0.0,13.7,1004.3,29.4,94.8,258.0,6.5,15.3,88.0,76
2025-06-05T13:00,31.2,66,0.0,12.5,1004.7,27.9,87.5,253.0,9.8,14.9,76.0,76
2025-06-05T14:00,30.5,70,0.0,12.4,1005.2,26.2,78.7,240.0,14.4,14.2,60.0,76
2025-06-05T15:00,30.1,71,0.0,11.9,1005.9,25.5,66.8,230.0,18.0,13.6,47.0,76
2025-06-05T16:00,29.9,73,0.0,11.5,1006.5,25.7,66.4,234.0,19.9,13.0,41.0,76
2025-06-05T17:00,29.5,77,0.0,10.8,1007.0,25.8,64.5,243.0,20.7,12.5,39.0,76
2025-06-05T18:00,29.3,80,0.0,11.9,1007.2,25.7,64.0,238.0,20.0,11.9,39.0,76
2025-06-05T19:00,29.0,80,0.0,11.5,1007.1,25.1,64.0,206.0,16.8,11.4,43.0,76
2025-06-05T20:00,28.8,81,0.0,10.3,1006.9,23.9,64.0,162.0,12.1,10.8,49.0,77
2025-06-05T21:00,28.6,80,0.0,9.9,1006.4,23.3,64.0,130.0,8.6,10.4,53.0,77
2025-06-05T22:00,28.6,79,0.0,11.0,1006.2,23.3,64.0,121.0,7.4,10.0,54.0,77
2025-06-05T23:00,28.5,78,0.0,11.7,1006.3,22.5,60.5,124.0,7.4,9.6,52.0,77
2025-06-06T00:00,28.4,78,0.0,11.7,1006.5,21.8,56.7,139.0,6.7,10.5,55.0,77
2025-06-06T01:00,28.5,80,0.0,10.9,1006.7,23.0,60.3,174.0,6.9,11.2,57.0,77
2025-06-06T02:00,29.2,76,0.0,12.3,1007.5,24.8,68.9,220.0,7.1,12.1,60.0,77
2025-06-06T03:00,30.3,69,0.0,13.7,1007.9,25.3,69.8,247.0,6.9,12.7,66.0,78
2025-06-06T04:00,31.3,63,0.0,14.5,1008.5,26.1,72.2,236.0,5.9,12.6,76.0,78
2025-06-06T05:00,31.8,60,0.0,14.5,1008.5,27.4,74.5,205.0,4.4,12.3,88.0,78
2025-06-06T06:00,32.5,56,0.0,15.4,1008.4,28.2,75.0,182.0,3.3,12.0,97.0,78
2025-06-06T07:00,33.2,52,0.0,16.0,1008.1,28.9,74.5,177.0,2.8,12.0,101.0,78
2025-06-06T08:00,33.2,54,0.0,16.3,1007.8,28.5,72.2,180.0,2.6,12.0,103.0,79
2025-06-06T09:00,33.0,54,0.0,16.8,1007.0,27.8,70.3,188.0,2.9,12.2,102.0,79
2025-06-06T10:00,32.7,56,0.0,17.2,1006.4,26.8,68.0,204.0,3.5,12.7,98.0,79
2025-06-06T11:00,32.2,59,0.0,17.9,1006.1,25.8,65.7,225.0,4.4,13.3,91.0,79
2025-06-06T12:00,31.4,62,0.0,17.5,1005.8,25.8,69.2,240.0,6.0,13.4,84.0,79
2025-06-06T13:00,30.9,62,0.0,17.1,1006.2,25.0,65.0,242.0,9.4,13.2,74.0,79
2025-06-06T14:00,30.1,67,0.0,16.4,1006.2,24.7,62.4,238.0,13.9,13.0,59.0,79
2025-06-06T15:00,29.7,69,0.0,15.7,1006.7,24.9,56.9,232.0,17.1,12.6,49.0,79
2025-06-06T16:00,29.4,70,0.0,15.2,1007.3,25.3,58.9,228.0,17.6,12.0,46.0,79
2025-06-06T17:00,29.2,72,0.0,14.6,1007.6,25.5,60.3,223.0,16.8,11.3,47.0,79
2025-06-06T18:00,28.9,75,0.0,14.2,1007.5,25.6,62.2,211.0,15.3,10.5,49.0,78
2025-06-06T19:00,28.5,77,0.0,13.7,1007.1,25.3,63.8,185.0,13.2,9.6,52.0,78
2025-06-06T20:00,28.2,79,0.0,13.2,1006.7,24.9,65.4,153.0,10.5,8.7,55.0,79
2025-06-06T21:00,28.0,81,0.0,13.2,1006.2,24.2,65.4,130.0,8.3,8.0,58.0,79
2025-06-06T22:00,28.0,81,0.0,14.1,1005.8,23.3,63.3,120.0,7.1,7.6,59.0,79
2025-06-06T23:00,28.0,80,0.0,14.6,1005.9,22.8,62.2,118.0,6.4,7.4,60.0,79
2025-06-07T00:00,27.9,80,0.0,15.3,1005.9,22.4,61.2,129.0,6.6,7.7,59.0,79
2025-06-07T01:00,28.1,81,0.0,14.9,1006.6,22.6,61.7,165.0,7.0,8.8,61.0,79
2025-06-07T02:00,28.5,78,0.0,16.4,1007.2,24.9,75.2,213.0,7.5,10.3,65.0,79
2025-06-07T03:00,29.5,71,0.0,17.3,1007.8,24.9,75.9,242.0,7.4,11.6,70.0,79
2025-06-07T04:00,30.5,65,0.0,17.8,1008.1,25.5,76.1,232.0,6.3,12.5,79.0,79
2025-06-07T05:00,31.5,61,0.0,18.0,1008.1,26.2,76.1,202.0,4.7,13.3,90.0,79
2025-06-07T06:00,32.2,58,0.0,18.6,1007.8,26.5,76.1,180.0,3.5,13.5,97.0,79
2025-06-07T07:00,32.5,58,0.0,19.1,1007.6,26.4,78.0,176.0,3.0,12.9,99.0,78
2025-06-07T08:00,32.6,57,0.0,19.7,1007.0,25.8,76.6,179.0,2.8,11.9,98.0,78
2025-06-07T09:00,32.5,59,0.0,20.0,1006.1,25.4,75.4,186.0,3.0,11.1,95.0,78
2025-06-07T10:00,32.2,60,0.0,20.6,1005.6,25.0,73.6,200.0,3.4,10.9,90.0,78
2025-06-07T11:00,31.7,62,0.0,20.5,1005.3,24.6,71.9,217.0,4.2,10.9,84.0,78
2025-06-07T12:00,31.1,65,0.0,20.0,1004.9,23.8,71.0,227.0,5.7,11.3,78.0,77
2025-06-07T13:00,30.7,68,0.0,18.8,1005.2,23.4,66.1,221.0,8.6,11.1,70.0,77
2025-06-07T14:00,29.9,71,0.0,17.9,1005.3,23.1,62.9,207.0,12.5,10.9,60.0,77
2025-06-07T15:00,29.5,74,0.0,17.4,1005.7,23.3,56.6,197.0,15.1,10.6,52.0,77
2025-06-07T16:00,29.2,75,0.0,16.5,1006.1,23.3,55.5,201.0,15.4,10.2,50.0,77
2025-06-07T17:00,29.0,76,0.0,15.4,1006.4,23.2,53.4,209.0,14.5,9.7,52.0,77
2025-06-07T18:00,28.7,78,0.0,14.7,1006.5,22.6,51.1,208.0,13.0,9.1,54.0,76
2025-06-07T19:00,28.5,80,0.0,14.9,1006.3,21.7,48.4,187.0,10.9,8.4,57.0,76
2025-06-07T20:00,28.4,81,0.0,14.2,1005.9,20.3,45.2,156.0,8.4,7.6,60.0,76
2025-06-07T21:00,28.3,80,0.0,14.8,1005.5,19.0,42.4,133.0,6.4,7.1,63.0,75
2025-06-07T22:00,28.3,80,0.0,14.0,1005.4,18.2,40.2,122.0,5.6,6.8,64.0,75
2025-06-07T23:00,28.1,79,0.0,13.7,1005.5,17.6,39.2,118.0,5.3,6.8,65.0,75
2025-06-08T00:00,28.1,78,0.0,13.8,1005.6,17.0,36.1,130.0,6.4,7.3,63.0,74
2025-06-08T01:00,28.3,78,0.0,14.5,1006.0,17.3,38.8,171.0,6.8,8.4,66.0,74
2025-06-08T02:00,28.8,75,0.0,15.6,1006.4,19.4,49.8,227.0,7.4,9.9,70.0,73
2025-06-08T03:00,29.6,71,0.0,15.8,1006.9,20.7,55.2,260.0,7.4,11.3,76.0,73
2025-06-08T04:00,30.5,66,0.0,16.3,1007.3,21.9,58.4,248.0,6.4,12.4,86.0,72
2025-06-08T05:00,31.5,61,0.0,17.2,1007.2,23.2,61.0,214.0,4.9,13.3,97.0,72
2025-06-08T06:00,32.0,60,0.0,17.3,1007.1,24.0,63.8,188.0,3.7,13.8,105.0,72
2025-06-08T07:00,32.3,58,0.0,17.6,1006.9,24.0,63.8,183.0,3.2,13.6,107.0,71
2025-06-08T08:00,32.5,58,0.0,18.3,1006.2,23.8,63.1,187.0,3.0,12.9,106.0,71
2025-06-08T09:00,32.3,59,0.0,19.2,1005.5,23.5,61.2,195.0,3.2,12.2,102.0,71
2025-06-08T10:00,32.1,60,0.0,20.1,1004.9,22.9,58.8,210.0,3.6,11.7,96.0,71
2025-06-08T11:00,31.7,61,0.0,19.9,1004.5,22.2,56.3,229.0,4.2,11.3,89.0,71
2025-06-08T12:00,31.1,66,0.0,18.9,1004.2,25.4,66.8,240.0,5.9,11.8,84.0,71
2025-06-08T13:00,30.6,69,0.0,18.3,1004.6,24.3,62.6,234.0,8.6,11.6,76.0,71
2025-06-08T14:00,29.9,73,0.0,17.0,1005.0,23.6,59.1,219.0,12.4,11.3,64.0,71
2025-06-08T15:00,29.5,75,0.0,15.9,1005.5,23.7,52.5,207.0,15.1,11.0,56.0,71
2025-06-08T16:00,29.4,76,0.0,15.9,1006.2,24.2,52.5,203.0,15.9,10.8,54.0,71
2025-06-08T17:00,29.2,76,0.0,16.2,1006.5,24.4,52.4,201.0,15.6,10.5,55.0,71
2025-06-08T18:00,29.0,76,0.0,15.8,1006.5,24.5,51.7,194.0,14.7,10.1,57.0,71
2025-06-08T19:00,29.0,76,0.0,15.9,1006.1,23.9,49.7,176.0,12.8,9.3,59.0,71
2025-06-08T20:00,28.7,78,0.0,15.3,1005.8,23.0,47.4,153.0,10.2,8.3,61.0,71
2025-06-08T21:00,28.5,79,0.0,14.8,1005.3,22.1,45.9,136.0,8.2,7.6,63.0,72
2025-06-08T22:00,28.4,78,0.0,15.0,1004.9,21.5,44.7,126.0,7.2,7.2,63.0,72
2025-06-08T23:00,28.2,78,0.0,14.8,1005.0,21.0,43.8,121.0,6.7,7.1,63.0,72
2025-06-09T00:00,28.1,78,0.0,14.1,1005.1,20.9,42.4,132.0,6.9,7.8,62.0,72
2025-06-09T01:00,28.4,76,0.0,13.2,1005.5,21.0,42.7,173.0,7.2,8.9,64.0,73
2025-06-09T02:00,28.8,73,0.0,14.7,1006.0,26.6,61.2,230.0,7.5,10.4,66.0,73
2025-06-09T03:00,29.6,69,0.0,15.5,1006.5,23.4,54.6,263.0,7.3,11.6,71.0,74
2025-06-09T04:00,30.5,64,0.0,16.2,1006.7,24.2,55.6,249.0,6.2,12.3,79.0,74
2025-06-09T05:00,31.3,62,0.0,17.4,1006.6,24.7,56.2,211.0,4.5,12.7,90.0,74
2025-06-09T06:00,32.0,60,0.0,18.2,1006.5,24.9,56.2,183.0,3.3,12.8,97.0,74
2025-06-09T07:00,32.4,57,0.0,18.7,1006.0,24.7,55.2,177.0,2.8,12.4,99.0,74
2025-06-09T08:00,32.3,58,0.0,19.6,1005.3,24.4,54.5,180.0,2.8,11.7,99.0,75
2025-06-09T09:00,32.2,60,0.0,20.5,1004.4,24.0,53.9,188.0,3.0,11.2,96.0,75
2025-06-09T10:00,31.9,62,0.0,20.8,1003.7,23.4,52.7,202.0,3.4,11.0,92.0,75
2025-06-09T11:00,31.5,63,0.0,20.6,1003.3,22.6,51.8,220.0,4.1,10.9,85.0,75
2025-06-09T12:00,31.1,65,0.0,19.7,1003.0,22.3,53.3,230.0,5.7,11.2,78.0,75
2025-06-09T13:00,30.6,67,0.0,17.5,1003.6,21.5,52.2,225.0,8.7,11.3,70.0,74
2025-06-09T14:00,30.0,70,0.0,17.6,1003.7,20.7,50.5,211.0,12.8,11.5,58.0,74
2025-06-09T15:00,29.6,73,0.0,17.4,1004.1,20.5,45.5,201.0,15.7,11.5,50.0,74
2025-06-09T16:00,29.4,74,0.0,16.7,1004.3,20.5,45.6,200.0,16.5,11.2,47.0,74
2025-06-09T17:00,29.2,74,0.0,16.6,1004.7,20.1,44.7,202.0,16.1,10.6,47.0,73
2025-06-09T18:00,28.9,76,0.0,15.9,1004.7,19.4,43.2,197.0,14.9,10.0,48.0,73
2025-06-09T19:00,28.8,77,0.0,15.6,1004.2,18.6,41.9,179.0,12.6,9.2,51.0,72
2025-06-09T20:00,28.5,78,0.0,15.1,1003.6,17.6,40.4,154.0,9.5,8.2,55.0,72
2025-06-09T21:00,28.5,78,0.0,15.3,1003.0,17.0,39.5,136.0,7.1,7.5,58.0,72
2025-06-09T22:00,28.5,76,0.0,16.2,1002.9,16.8,38.6,126.0,6.1,7.1,59.0,71
2025-06-09T23:00,28.5,76,0.0,16.0,1002.9,16.6,38.0,124.0,5.8,6.9,60.0,71
2025-06-10T00:00,28.4,76,0.0,15.2,1003.1,17.4,37.5,134.0,6.1,7.3,62.0,70
2025-06-10T01:00,28.9,78,0.0,14.8,1003.2,17.8,38.4,172.0,6.4,8.3,65.0,70
2025-06-10T02:00,29.5,73,0.0,16.3,1003.6,19.7,45.4,222.0,6.8,9.7,69.0,70
2025-06-10T03:00,30.5,67,0.0,18.1,1004.0,20.3,48.4,253.0,6.7,10.7,74.0,69
2025-06-10T04:00,31.3,63,0.0,19.1,1004.2,20.8,49.6,242.0,5.7,11.1,82.0,69
2025-06-10T05:00,32.0,59,0.0,19.8,1003.9,21.4,51.2,212.0,4.2,11.3,90.0,68
2025-06-10T06:00,32.5,57,0.0,20.0,1003.8,21.7,52.3,188.0,3.1,11.2,96.0,68
2025-06-10T07:00,33.1,54,0.0,20.6,1003.4,21.7,52.0,182.0,2.7,10.8,97.0,68
2025-06-10T08:00,33.0,53,0.0,21.7,1002.8,21.5,51.3,183.0,2.6,10.3,96.0,68
2025-06-10T09:00,32.6,56,0.0,21.1,1002.0,21.2,50.6,190.0,2.8,9.9,93.0,67
2025-06-10T10:00,32.2,59,0.0,20.7,1001.3,20.8,49.1,205.0,3.2,9.9,89.0,67
2025-06-10T11:00,31.8,61,0.0,20.7,1001.0,20.2,47.4,226.0,4.0,10.0,84.0,67
2025-06-10T12:00,31.1,65,0.0,19.4,1000.8,25.9,63.8,239.0,5.4,10.7,78.0,67
2025-06-10T13:00,30.5,66,0.0,17.3,1001.5,24.9,60.3,236.0,7.1,10.8,72.0,67
2025-06-10T14:00,30.0,69,0.0,18.4,1001.8,24.3,58.3,225.0,9.4,10.9,64.0,67
2025-06-10T15:00,29.6,71,0.0,18.0,1002.1,23.2,52.3,217.0,11.4,10.9,58.0,68
2025-06-10T16:00,29.8,70,0.0,16.1,1002.7,23.0,50.2,220.0,12.9,10.8,54.0,68
2025-06-10T17:00,29.5,73,0.0,16.3,1003.1,23.0,49.8,227.0,14.0,10.7,53.0,68
2025-06-10T18:00,29.2,75,0.0,16.1,1003.4,23.1,50.2,223.0,14.1,10.4,52.0,68
2025-06-10T19:00,29.1,77,0.0,16.1,1003.1,22.5,48.9,197.0,12.5,9.8,54.0,69
2025-06-10T20:00,29.0,78,0.0,15.0,1002.5,21.5,46.9,162.0,10.0,8.9,57.0,69
2025-06-10T21:00,28.8,79,0.0,14.9,1001.8,20.4,44.7,136.0,8.0,8.3,59.0,69
2025-06-10T22:00,28.7,79,0.0,15.3,1001.6,19.8,43.7,127.0,7.1,7.8,59.0,70
2025-06-10T23:00,28.5,79,0.0,15.2,1001.6,19.3,42.5,128.0,6.7,7.5,59.0,70
2025-06-11T00:00,28.5,79,0.0,13.8,1001.9,18.6,40.2,141.0,6.6,7.7,60.0,70
2025-06-11T01:00,29.0,79,0.0,14.1,1002.0,18.8,40.9,178.0,6.9,8.8,62.0,70
2025-06-11T02:00,29.5,75,0.0,15.5,1002.7,20.3,46.9,227.0,7.3,10.3,65.0,70
2025-06-11T03:00,30.5,69,0.0,16.9,1003.3,20.1,49.8,255.0,7.2,11.4,70.0,70
2025-06-11T04:00,31.2,64,0.0,19.0,1003.1,20.5,51.1,242.0,6.0,11.8,78.0,70
2025-06-11T05:00,32.0,60,0.0,18.8,1003.1,21.0,51.3,209.0,4.4,11.8,87.0,70
2025-06-11T06:00,32.5,59,0.0,18.7,1003.1,21.1,50.8,185.0,3.1,11.6,94.0,70
2025-06-11T07:00,32.3,61,0.0,19.9,1002.9,20.9,49.2,182.0,2.6,11.1,95.0,70
2025-06-11T08:00,32.2,61,0.0,19.7,1002.6,20.7,48.7,188.0,2.5,10.5,94.0,70
2025-06-11T09:00,32.9,59,0.0,20.9,1001.6,20.6,49.1,199.0,2.8,10.1,91.0,70
